userName,at,score,content,sentimen
Pengguna Google,2024-06-10 04:06:04,4,mantap,Positif
Pengguna Google,2024-06-10 03:37:25,5,mudah di gunakan,Positif
Pengguna Google,2024-06-10 01:35:28,1,Ini gimana sih data nya gak akurat banget ya  perasaan kemarin harga rdpu ada yg naik 7 5%  sekarang jadi 4 8% Saya merasa dirugikan dengan aplikasi sialan ini,Negatif
Pengguna Google,2024-06-10 00:46:29,3,tolong waktu verifikasinya dipercepat ya min  jangan harus nunggu 3hari☺,Netral
Pengguna Google,2024-06-09 23:22:06,3,Sebenarnya aplikasi ini bagus TAPI HARUS SEDALAM ITU SAMPE HARUS TAU NAMA GADIS IBU KANDUNG  HARUSNYA KTP SAJA SUDAH CUKUP  KALAU SEPERTI ITU NAMANYA KITA MENYERAHKAN REKENING KITA KE APLIKASI BIBIT   UNTUK SAAT INI AMAN TP TERJADI KRISIS KAYA 98 YAKIN MASIH AMAN   SAYA RAGU KARENA BIBIT TERLALU DALAM MEMINTA DATA KITA ,Netral
Pengguna Google,2024-06-09 22:17:31,5,unggul ,Positif
Pengguna Google,2024-06-09 12:12:49,5,stockbit punya,Positif
Pengguna Google,2024-06-09 11:24:24,5,mantapp,Positif
Pengguna Google,2024-06-09 10:44:05,5,good,Positif
Pengguna Google,2024-06-09 06:19:31,1,Jangan di bikin ribet dong perivikasinya saya yang masih sekolah pengen nabung/investasi jadi susah kan jadinya tolong di permudah,Negatif
Pengguna Google,2024-06-09 06:18:41,1,Mengapa waktu yang di butuhkan untuk verifikasi bibit plus lebih lama dari yang di butuhkan berkisar 4 jam hingga satu hari setelahnya dan ini sudah 3 hari masih belum selesai?,Negatif
Pengguna Google,2024-06-09 05:08:30,4,dapat memudahkan bagi pemula,Positif
Pengguna Google,2024-06-09 03:53:28,5,sangat bagus buat nabung cobain deh saldo anda bertambah sedikit sedikit,Positif
Pengguna Google,2024-06-09 02:45:05,5,mantap,Positif
Pengguna Google,2024-06-08 15:12:59,3,Min aplikasi bibit gak bisa dibuka  mentok di logo bibitnya terus  Mohon solusinya,Netral
Pengguna Google,2024-06-08 13:35:28,5,cocok untuk pemula dan mudah d gunakan,Positif
Pengguna Google,2024-06-08 13:29:33,2,Verifikasi pendaftaran dibilang 4 jam atau maksimal 1hr  Sampai hari ini sdh 2 hari juga belum selesai  Aplikasi abal²?,Negatif
Pengguna Google,2024-06-08 11:12:58,5,ok,Positif
Pengguna Google,2024-06-08 11:04:02,5,Aplikasi sangat bagus,Positif
Pengguna Google,2024-06-08 09:34:04,5,bagus banget,Positif
Pengguna Google,2024-06-08 07:11:30,5,baru pakai 5 hari cuman udah bagus ini,Positif
Pengguna Google,2024-06-08 06:31:01,5,mantap,Positif
Pengguna Google,2024-06-08 05:53:07,1,Selamat tinggal bibit soalnya saya kurang cukup paham dan tolong hapus akun saya,Negatif
Pengguna Google,2024-06-08 04:09:04,5,Dapatkan cashback reksa dana dari Bibit Masukkan kode referral ini saat pendaftaran: *pejuangrupia*,Positif
Pengguna Google,2024-06-08 03:55:00,5,Terima untuk bibit 🙏🏼👍🏼 saya sudah memakai bibit selama 3 tahun  semunya aman 👍🏼🙏🏼,Positif
Pengguna Google,2024-06-08 02:04:28,1,Lama bener upgrade plusnya 🗿  beli produk invst aja juga lama ga sat set,Negatif
Pengguna Google,2024-06-08 01:56:04,5,Alhamdulillah,Positif
Pengguna Google,2024-06-08 01:15:41,5,sangat berguna untuk investasi,Positif
Pengguna Google,2024-06-08 00:50:02,5,bagus banget fitur-fitur ya lengkap dan ringan di pakai,Positif
Pengguna Google,2024-06-07 22:54:32,5,mantap,Positif
Pengguna Google,2024-06-07 22:31:05,5,good,Positif
Pengguna Google,2024-06-07 21:47:59,5,baru pertama kali pakai   tapi hasilnya Alhamdulillah    kecil emang tapi buat aq yang pemula ini sebuah pencapaian bagus sih    pokoknya bibit oke deh approve kalau hehe membantu soalnya   ,Positif
Pengguna Google,2024-06-07 18:10:48,5,sangat luar biasa inves lebih berharga,Positif
Pengguna Google,2024-06-07 16:18:01,5,baik,Positif
Pengguna Google,2024-06-07 16:10:29,5,keren,Positif
Pengguna Google,2024-06-07 15:55:38,5,keren,Positif
Pengguna Google,2024-06-07 15:55:33,2,masih nyoba2 klo juoss tmbh bintang ny,Negatif
Pengguna Google,2024-06-07 15:06:22,5,sangat baik,Positif
Pengguna Google,2024-06-07 14:42:14,5,😘😘😂✌️🤗,Positif
Pengguna Google,2024-06-07 14:17:40,5,Semangat menabung di bibit,Positif
Pengguna Google,2024-06-07 09:41:21,2,ribet ga kaya dulu skrng invest harus pke bca pke rdn jago dipersulit,Negatif
Pengguna Google,2024-06-07 06:41:12,5,secara keseluruhan sangat baik,Positif
Pengguna Google,2024-06-07 05:33:39,5,Coba mudah2 amanah,Positif
Pengguna Google,2024-06-07 00:33:18,5,kereen buat investasi,Positif
Pengguna Google,2024-06-06 13:32:04,4,Sudah bagus fungsinya tapi aplikasinya sering eror  loading lama,Positif
Pengguna Google,2024-06-06 13:17:24,5,bagus,Positif
Pengguna Google,2024-06-06 05:15:51,5,👍,Positif
Pengguna Google,2024-06-06 04:45:00,5,mudah berinvestasi sesuai profil investor,Positif
Pengguna Google,2024-06-06 02:29:32,5,aplikasi terbaik untuk belajar investasi,Positif
Pengguna Google,2024-06-06 02:18:03,2,Menunggu bukti kepemilikan SBN yang sangat lama  padahal saya invest di aplikasi lain tanggal sudah sesuai yg tertera  tp dibibit luamaaaaa,Negatif
Pengguna Google,2024-06-05 12:24:25,5,Saya sudah mencoba semua apk investasi yg legal bibit unggul dalam produk reksadana dan yang paling saya suka adalah cs yang ramah dan fast respon Banyak apk legal sejenis yg secara fitur mungkin lebih baik namun sayang tidak di imbangi dgn cs yg memadai ,Positif
Pengguna Google,2024-06-05 11:59:04,5,Bagus,Positif
Pengguna Google,2024-06-05 11:55:16,5,mantap,Positif
Pengguna Google,2024-06-05 10:11:38,3,suka keluar akun sendiri,Netral
Pengguna Google,2024-06-05 08:33:54,5,bagus,Positif
Pengguna Google,2024-06-05 01:24:35,5,Josss,Positif
Pengguna Google,2024-06-04 23:08:31,1,Nggak aman  3 kali harus ganti password padahal udah masukin password yang bener  Terus terusan minta NIK  bisa beli tapi nggk bs buka bibit plus  Harus pake bank jago lah  punya akun stockbit lah  Nggak recomended  hati hati ges,Negatif
Pengguna Google,2024-06-04 22:09:38,1,apalah  konfirmasi buat akun aja sampe video call  RIBET  biar apa coba gitu  say goodbye dah langsung uninstal  mending pake aplikasi lain,Negatif
Pengguna Google,2024-06-04 20:33:15,1,Aplikasi gajelas,Negatif
Pengguna Google,2024-06-04 18:21:09,5,oke,Positif
Pengguna Google,2024-06-04 16:25:00,5,ok lah,Positif
Pengguna Google,2024-06-04 16:20:13,5,bagus,Positif
Pengguna Google,2024-06-04 14:41:20,5,sejauh ini puas untuk pemula yang belajar investasi Reksadana saham fitur mudah digunakan,Positif
Pengguna Google,2024-06-04 14:32:04,5,cocok banget buat mahasiswa yang ingin belajar investasi  silahkan kalian yang ingin bergabung 🙏🙏🙏,Positif
Pengguna Google,2024-06-04 12:38:33,5,Aplikasi terbaik sih  tinggal ditambah pilihan invest emas pasti app lain kalah,Positif
Pengguna Google,2024-06-04 04:45:21,5,bagus,Positif
Pengguna Google,2024-06-04 01:36:36,5,aplikasi mudah bagi pemula cuma kadang akses awal loading nya lama,Positif
Pengguna Google,2024-06-03 23:58:40,5,sangat membantu,Positif
Pengguna Google,2024-06-03 21:52:10,5,Masih belajar investasi,Positif
Pengguna Google,2024-06-03 10:12:40,5,ok,Positif
Pengguna Google,2024-06-03 09:59:23,5,gampil  saya yg gaptek aja bisa,Positif
Pengguna Google,2024-06-03 02:14:07,1,Aplikasi ampas mau ngejual ajah lama banget nunggunya mending gw maen di pluang langsung cair duitnya  demi apapun nyesel gw pake bibit  pdahal butuh dana mendesak malah lama banget di proses buruh 3-5 hari asyu,Negatif
Pengguna Google,2024-06-02 17:51:11,5,very nice,Positif
Pengguna Google,2024-06-02 17:07:32,5,Nah sip  terima kasih sudah memperbaiki bug yang ada,Positif
Pengguna Google,2024-06-02 10:03:30,4,semoga amanat,Positif
Pengguna Google,2024-06-02 06:24:03,1,Tidak bisa nambah bank pencairan dana syarat nya ribet ga sat set kayak ber tele tele verfikasi wajah berulang ulang hasil nya bertele tele,Negatif
Pengguna Google,2024-06-02 03:45:08,5,mantap,Positif
Pengguna Google,2024-06-01 15:35:35,5,Mantap,Positif
Pengguna Google,2024-06-01 12:22:17,5,untuk baru mulai mungkin masih ada kendala  seperti kebingungan dengan sistemnya  untungnya pihak cs sangat membantu  jika menghubungi lewat wa langsung dijawab dengan cepat  gk ragu saya memberikan bintang 5,Positif
Pengguna Google,2024-06-01 09:45:09,5,sangat bagus buat Reksadana dan Obligasi,Positif
Pengguna Google,2024-06-01 09:41:13,5,bagus,Positif
Pengguna Google,2024-06-01 05:32:02,5,Tambahkan fitur hapus akun permanen    ,Positif
Pengguna Google,2024-05-31 23:44:20,5,Oke banget,Positif
Pengguna Google,2024-05-31 22:10:29,5,👍,Positif
Pengguna Google,2024-05-31 18:51:22,5,keren & puas,Positif
Pengguna Google,2024-05-31 18:37:22,5,Coba dulu,Positif
Pengguna Google,2024-05-31 13:42:54,5,Terimakasih,Positif
Pengguna Google,2024-05-31 09:02:22,5,Yukk para kaum muda mulai investasi lewat bibit  daftarkan sekarang dan jangan lupa pake kode referral bibitjadiduiit Buat dapatin cashback 25rbu Lindungi masa depan kamu dengan investasi lewat bibit Terimakasih,Positif
Pengguna Google,2024-05-31 05:15:31,1,Ribet pencairannya lama bnget 2 minggu menunggu blm ada  Awalnya doang yg lancar Dari bebrapa kali saya pakai sampai kmrin setiap penarikan ada beberapa yang laporam selesai uang belum ada berminggu2 tidak jelas,Negatif
Pengguna Google,2024-05-31 03:33:17,5,bagus untuk pemula dan masa depan,Positif
Pengguna Google,2024-05-31 02:44:18,1,Tolong lah klo pencarian dana jangan lama   padahal udah 4 bulan lebih tp sampe sekarang dana / uang gw belum masuk ke rekening bank  parah,Negatif
Pengguna Google,2024-05-31 01:28:14,4,Kenapa stlah update aplikasi susah di buka?,Positif
Pengguna Google,2024-05-30 20:36:56,5,tempat investasi yg mantap,Positif
Pengguna Google,2024-05-30 19:45:14,5,Dapat dipercaya  Dan recommended untuk pemula,Positif
Pengguna Google,2024-05-30 19:11:05,1,Reff : aksesbibit,Negatif
Pengguna Google,2024-05-30 16:20:30,5,sangatlah bagus untuk berimvestasi di aplikasi bibit ,Positif
Pengguna Google,2024-05-30 12:01:32,1,Cairin dana nya ribet ,Negatif
Pengguna Google,2024-05-30 07:20:53,5,Susah sekali untuk proses jual  Gangguan terus,Positif
Pengguna Google,2024-05-30 06:36:30,5,keren,Positif
Pengguna Google,2024-05-30 06:01:31,5,saya suka aplikasi ini  membuat impian saya tercapai semua  Masya Allah tabarakallah,Positif
Pengguna Google,2024-05-30 05:22:12,1,Saya masukkan uang di obligasi 100k  saya tarik gak masuk uang nya ke bank saya   ,Negatif
Pengguna Google,2024-05-29 23:14:50,5,mudah diakses,Positif
Pengguna Google,2024-05-29 08:43:35,5,Sangat bagus  saya berhasil mengumpulkan uang menikah karena nabung di sini,Positif
Pengguna Google,2024-05-29 08:14:36,1,Tidak baik  mau upgrade ke bibit plus saja lama tunggu berhari hari 😏 nyesal download,Negatif
Pengguna Google,2024-05-29 06:35:44,5,Adminnya ramah bintang 5,Positif
Pengguna Google,2024-05-29 05:43:12,4,Lumayan  tapi penarikan uangnya lambat,Positif
Pengguna Google,2024-05-28 22:17:51,5,bagus,Positif
Pengguna Google,2024-05-28 21:34:06,5,istimewa,Positif
Pengguna Google,2024-05-28 15:59:18,1,Saya jual -270ribu lebih  dua hari di proses minus nambah jadi 350 lebih? Maksud nya apa? Haha aplikasi penipuan janga coba investasi disini,Negatif
Pengguna Google,2024-05-28 14:37:07,2,Daftarnya bener² ribet bnget  ntah dari tahap pertama sampai tahap apa atau berapa saya ga tau  intinya jangka waktu saya untuk mendaftar agar bisa berinvestasi 5-6 hari  ini pun tinggal tahap terakhir dan besok belum tentu bisa selesai  Dalam beberapa verifikasi data diri pun ada beberapa masalah juga yang mempersulit dan mengulur waktu  Tolong lh   Yang tadinya pengen invest tau daftarnya kyk gini tohh jadi males ya ,Negatif
Pengguna Google,2024-05-28 14:01:33,5,bagus untuk pemula mudah dipahami,Positif
Pengguna Google,2024-05-28 10:39:39,1,uang saya yang di jual beda dgn yg masuk ke rekening  Setiap yang saya jual terpotong 3 500  Dan di setiap jenis nya terpotong lagi 3 000  terlalu banyak potongan  Dan sampai sekarang  uang saya sebagian belum masuk ,Negatif
Pengguna Google,2024-05-28 10:02:58,1,Hallo bibit ini bagaimana si saldo aku ga bertambah2 awalnya aku isi 120 ribu tapi masih 120 ribu ga ada penaikannya    untuk ga topup gede    terus juga ini kenapa ga bisa di ambil uangnya please bantu dong di inbox di tiktok jg ga ada respon sama sekali,Negatif
Pengguna Google,2024-05-28 03:43:08,5,bagus banget lumayan bunga nya,Positif
Pengguna Google,2024-05-28 02:40:06,5,mantap  sangat userfriendly  Cocok utk belajar,Positif
Pengguna Google,2024-05-28 02:07:29,3,masih dalam pengujian nanti saya tambah lagi bintangnya  untuk saat ini masih aman,Netral
Pengguna Google,2024-05-28 01:46:49,4,oke untuk pemula,Positif
Pengguna Google,2024-05-27 23:03:07,1,Aplikasinya bodong udah jual portofolio pasar uang   uangnya gak masuk masuk   katanya pencairan bursa dalam 7 hari ini udah 12 hari uang gak masuk masuk juggak,Negatif
Pengguna Google,2024-05-27 22:11:55,2,yang lainnya okelah  hanya agak jenuh di pencairannya ataupun penjualan yang makan waktu 7 hari kerja belum misalkan jika transaksi nya di hari sabtu dan Minggu makin nambah lagi lamanya  malah jika diambil rata rata dana akan masuk rekening nunggu selama 9hari  semoga bibit bisa merubah durasi daripada bursa efek 7hari malah bisa 9hari tersebut menjadi 2hari max ,Negatif
Pengguna Google,2024-05-27 14:49:33,5,sangat membantu,Positif
Pengguna Google,2024-05-27 14:17:45,5,Seneng banget dengan aplikasi bibit  selain karena ada fitur robo advisor yang ngebantu kita para investor pemula  juga ada fitur syariahnya sehingga bisa lebih lega lagi berinvestasi tanpa takut riba  gharar  dsb  Saran untuk bibit kedepannya semoga bisa mendukung RDN Jago Syariah di Bibit Plus  supaya bisa lebih fleksibel lagi,Positif
Pengguna Google,2024-05-27 14:03:56,3,Lama betul tanam nya   bisa di cepat kan tanamnnya jangan lama,Netral
Pengguna Google,2024-05-27 13:52:24,5,Alhamdulillah aplikasi bibit sangat membantu untuk bisa berinvestasi dengan jalur yg baik ( ada sistem syariah )   Aplikasinya mudah di gunakan bahkan oleh orang awam yang baru belajar reksa dana  untuk rekan-rekan yang ingin mendapatkan CASH BACK Rp 25 000 bisa menggunakan referal kode majubersama (tanpa tanda petik)  Jika ada kesulitan silahkan bertanya sama sama kita belajar   terimakasih  UDAH PAKE BIBIT DARI 2019  MANTAP AMAN!! Aplikasi udh teruji smpe sekarang  Mari kita melek investasi,Positif
Pengguna Google,2024-05-27 10:56:59,1,Aplikasinya jelek  elor terus mana tf nya lama lagi,Negatif
Pengguna Google,2024-05-27 10:19:47,1,Masi tahap coba2   Pembelian lama   Pencairan lama ada logo petir pun tetep lama   Saya tidak cocok,Negatif
Pengguna Google,2024-05-27 04:15:55,3,Lama bgt jualnya  menunggu verifikasi manager investasi dulu kerjanya ngapain aja sih,Netral
Pengguna Google,2024-05-27 02:14:29,3,Kenapa hari bibit gak bisa di buka?,Netral
Pengguna Google,2024-05-27 02:11:37,5,Aplikasi nya sih bagus cuma sayang nya untuk penjualan serta pencairan uang nya lama banget harus nunggu 7 hari,Positif
Pengguna Google,2024-05-27 02:07:48,1,Jangan mau pakai!!! Pencairan uangnya sangat lama!!! Lebih baik lari ke emas aja ini lambat,Negatif
Pengguna Google,2024-05-27 01:29:22,5,Lama banget proses pencarian nya😭udeh seminggu,Positif
Pengguna Google,2024-05-26 23:57:39,1,Verivikasi dan pencairan dananya terlalu lama    Sangat disayangkan,Negatif
Pengguna Google,2024-05-26 08:47:14,1,Untuk bibit plus Tidak mendukung dgn Rekening Jago Syariah  padahal sudah usahakan pakai Jago  eh ternyata harus pakai Jago Konvensional atau BCA  al-Hasil ga jadi Investasi saham via Bibit  tp pakai sekuritas biru ,Negatif
Pengguna Google,2024-05-26 03:44:16,1,Mulai inves masukin duit cepet pas di tarik seminggu ga cair2 wk,Negatif
Pengguna Google,2024-05-26 02:24:19,5,Sangat berguna sekali untuk kita yang masih muda bisa menabung rutin untuk masa depan  jika anda mau cashback 25 ribu masukkan referal sunariopasti pada saat kalian mendaftar   Selamat mencoba,Positif
Pengguna Google,2024-05-26 01:10:26,5,Selama nabung di bibit selalu untung  Mudah aplikasinya dan lengkap  semua aplikasin investasi ini paling rekomen  Semangat terus bibit semoga banyak juga yang nabung di bibit,Positif
Pengguna Google,2024-05-25 11:50:26,5,investasi sejak dini,Positif
Pengguna Google,2024-05-25 09:50:39,5,Ok,Positif
Pengguna Google,2024-05-25 09:13:41,5,good,Positif
Pengguna Google,2024-05-25 08:51:20,5,saya optimis nyimpan duit cara ini,Positif
Pengguna Google,2024-05-25 05:57:54,2,Udah lebih dari 3 hari kerja kok masih belum bisa lakuin switching? Aneh  harus nunggu berapa lama? Hmmmm,Negatif
Pengguna Google,2024-05-24 22:03:26,2,Mdh d gunakan tp sayang ribet diupgrade klo pngen beli saham,Negatif
Pengguna Google,2024-05-24 19:25:32,5,bgus bnget,Positif
Pengguna Google,2024-05-24 13:59:30,5,Fitur lengkap,Positif
Pengguna Google,2024-05-24 13:06:51,4,bagus,Positif
Pengguna Google,2024-05-24 12:41:03,1,Lgsg saya uninstall ketika proses registrasi meminta nama ibu ,Negatif
Pengguna Google,2024-05-24 10:50:32,5,bagus,Positif
Pengguna Google,2024-05-24 08:18:26,4,Lama banget ya ini verivikasi nya mohon maaf tolong dipercepat ya bibit😊,Positif
Pengguna Google,2024-05-24 03:41:17,1,Login nya kelamaan,Negatif
Pengguna Google,2024-05-24 01:20:00,1,Lelet,Negatif
Pengguna Google,2024-05-24 00:34:24,5,Sangat terbantu untuk pemula yg mulai belajar investasi  Chat support yg selalu ready 24 jam ngebantu  Terima kasih bibit ,Positif
Pengguna Google,2024-05-23 22:22:40,1,Mending investasi emas please daripada di bibit  nabung 15jt abis jd 14jt sekian  ga cocok untuk pemula kayaknya yg berharap dpt untung atau uang dgn nominal ttp,Negatif
Pengguna Google,2024-05-23 12:21:38,5,Keren,Positif
Pengguna Google,2024-05-23 01:17:23,5,Oke,Positif
Pengguna Google,2024-05-22 23:59:21,5,bagus,Positif
Pengguna Google,2024-05-22 21:20:32,1,Susah banget mau daftar jadi plus  nulis alamat dll eror mulu tulisannya ilang2 bikin emosi,Negatif
Pengguna Google,2024-05-22 16:38:26,1,Pencairan dana nya lama  efek nya     hasil penjualan reksa dana saya minus 30%     ,Negatif
Pengguna Google,2024-05-22 13:47:56,5,Bagus aplikasinya,Positif
Pengguna Google,2024-05-22 13:15:18,4,Mantap,Positif
Pengguna Google,2024-05-22 07:26:33,5,apl in sangan bermanfaat bagi semua orang terima kasih,Positif
Pengguna Google,2024-05-22 00:03:52,1,apabila sudah tidak perlu digunakan dana yang ada tidak bisa ditarik,Negatif
Pengguna Google,2024-05-21 16:02:55,5,Jelas jg lah,Positif
Pengguna Google,2024-05-21 06:22:15,5,semoga kedepannya lebih baik,Positif
Pengguna Google,2024-05-21 04:14:42,4,mencoba    ,Positif
Pengguna Google,2024-05-21 03:53:27,3,Menurut saya aplikasi sangat bagus hanya saja untuk penjualan aset dan pencarian dana sangat lama,Netral
Pengguna Google,2024-05-21 00:45:06,2,Penjualan Reksadana Lama banget blm lg untuk masuk ke rekening pribadi memakan waktu lagi ,Negatif
Pengguna Google,2024-05-20 06:05:12,5,Sangat mudah dimengerti dan robo nya sangat membantu,Positif
Pengguna Google,2024-05-20 04:01:39,5,Good Job,Positif
Pengguna Google,2024-05-19 23:33:00,5,bagus  pertahankan ,Positif
Pengguna Google,2024-05-19 14:32:06,5,siap,Positif
Pengguna Google,2024-05-19 10:37:28,5,Bagus,Positif
Pengguna Google,2024-05-19 07:46:35,2,Ga bisa d buka tolong donk ini knpa??,Negatif
Pengguna Google,2024-05-19 03:22:27,5,saya baru mau mencoba semoga bermanfaat,Positif
Pengguna Google,2024-05-18 23:05:40,5,semoga investasi ini bertahan lama,Positif
Pengguna Google,2024-05-18 16:15:52,5,Baru belajar,Positif
Pengguna Google,2024-05-18 16:15:19,5,ma sya Allah tabarakallah,Positif
Pengguna Google,2024-05-18 14:05:53,5,good,Positif
Pengguna Google,2024-05-18 12:54:20,2,Kalo ada link berita atau artikel di dalam aplikasi  selesai baca langsung keluar  Ga balik ke halaman sebelumnya secara otomatis,Negatif
Pengguna Google,2024-05-18 12:54:10,5,sangat bermanfaat 👍👍👍,Positif
Pengguna Google,2024-05-18 05:45:48,1,penarikan 100rb aja udah 5 hari ngga cair cair uang nya  seolah olah penarikan 100 miliyar lama banget ampun dah,Negatif
Pengguna Google,2024-05-18 01:09:55,3,bagus,Netral
Pengguna Google,2024-05-18 00:37:52,4,sangat membantu bagi pemula seperti saya,Positif
Pengguna Google,2024-05-17 20:38:30,4,Penampilan semakin bagus jika bisa Reksadana ada yg return diatas 5%,Positif
Pengguna Google,2024-05-17 15:49:33,5,👍👍👍,Positif
Pengguna Google,2024-05-17 14:28:22,5,goods i like,Positif
Pengguna Google,2024-05-17 14:11:57,5,Bagus buat para investor pemula kayak saya,Positif
Pengguna Google,2024-05-17 14:01:22,5,menabung kecil-kecilan,Positif
Pengguna Google,2024-05-17 13:17:48,1,Aplikasi tolol loding doang,Negatif
Pengguna Google,2024-05-17 12:37:57,5,Sungguh baik,Positif
Pengguna Google,2024-05-17 08:34:09,5,Good   ,Positif
Pengguna Google,2024-05-17 04:56:21,5,Bagus,Positif
Pengguna Google,2024-05-17 04:27:14,3,Udah hampir seminggu stuck ditampilan awal gabisa kebuka sama sekali padahal lagi butuh untuk pencairan dana udah install ulang beberapa kali tetep gabisa  agak kecewa sih,Netral
Pengguna Google,2024-05-17 02:23:53,5,infestasi terpercaya,Positif
Pengguna Google,2024-05-17 02:11:03,5,Saran nih  buat bibit Coba tambahin fitur yg lebih detail perusahaannya di saham dan news lebih sering di update,Positif
Pengguna Google,2024-05-17 00:56:46,5,good,Positif
Pengguna Google,2024-05-16 22:56:27,5,sangat puas,Positif
Pengguna Google,2024-05-16 22:19:32,5,mantap     gak ribet,Positif
Pengguna Google,2024-05-16 19:39:42,5,jos,Positif
Pengguna Google,2024-05-16 16:09:48,5,aplikasi baguss,Positif
Pengguna Google,2024-05-16 15:20:23,5,oke,Positif
Pengguna Google,2024-05-16 12:01:56,1,Thanks bibit sudah membuang peluang sy untuk beli saham setelab seminggu daftar dan d tolak trus alasan nik ga sesuai padahl sesuai ktp dan ada photo jg sungguh aneg bahkan sudh video call dengan staffnya via google tetap ga bsa akhirnya sy putuskan tidak jd daftar krn momen sudh hilang,Negatif
Pengguna Google,2024-05-16 10:43:33,3,Terlalu ribet dan lama untuk perdaftaran,Netral
Pengguna Google,2024-05-16 10:20:25,5,amazing,Positif
Pengguna Google,2024-05-16 09:15:24,5,Pencairan dana lama,Positif
Pengguna Google,2024-05-16 08:26:46,4,Jos,Positif
Pengguna Google,2024-05-16 05:47:25,5,bagus,Positif
Pengguna Google,2024-05-16 04:36:50,5,good👍,Positif
Pengguna Google,2024-05-16 02:53:56,5,pilihan terbaik  ,Positif
Pengguna Google,2024-05-16 02:34:41,5,mantapppp,Positif
Pengguna Google,2024-05-16 02:07:49,5,siplah,Positif
Pengguna Google,2024-05-15 17:14:35,5,baik untuk investor pemula,Positif
Pengguna Google,2024-05-15 16:26:20,5,Nice app,Positif
Pengguna Google,2024-05-15 11:59:26,5,mantap investasi di bibit,Positif
Pengguna Google,2024-05-15 03:02:15,5,bagus di awasi ojk,Positif
Pengguna Google,2024-05-15 02:43:52,5,mudah untuk di gunakan,Positif
Pengguna Google,2024-05-14 03:54:31,2,Aplikasi gak bisa dibuka,Negatif
Pengguna Google,2024-05-14 03:53:56,1,Penarikan di rdpu sangat sangat lama 😌,Negatif
Pengguna Google,2024-05-14 02:48:51,4,very good,Positif
Pengguna Google,2024-05-14 01:57:20,4,mau upgrade bibit plus susah bner  akun bank jago nya susah masuknya  ribet banget,Positif
Pengguna Google,2024-05-14 01:00:24,2,Udah 5 hari kerja  belom cair juga,Negatif
Pengguna Google,2024-05-14 00:24:15,1,Pemeliharaan kok dihari kerja bukannya waktu libur,Negatif
Pengguna Google,2024-05-13 23:19:14,5,nice,Positif
Pengguna Google,2024-05-13 17:23:20,1,loadingnya lama,Negatif
Pengguna Google,2024-05-13 17:23:10,1,Bibit ada bug saat geser grafik aplikasi ngeleg dan tidak bisa lihat detail dari grafik saat geser Border kemarin bisa dalam seminggu terakhir tetap lemot saat di sentuh grafik karena penasaran saya pake perangkat lain tetap sama ngeleg,Negatif
Pengguna Google,2024-05-13 16:28:36,1,rusak rusak mau registrasi lama pdhl internet lancar👎👎👎👎👎,Negatif
Pengguna Google,2024-05-13 13:53:55,5,Menurut pendapatku mengenai aplikasi bibit bagus untuk invesment pemula krna fitur nya mudah & sangat mudah di pahami  setelah saya memakai bibit alhamdulillah bisa mendapatkan keuntungan walaupun tdak terlalu besar  sangat bagus banget untuk pemula,Positif
Pengguna Google,2024-05-13 11:44:11,2,Knp masuknya lama amat sii 30 menit sy tunggu ga masuk juga kedalam apk padahal jaringan lancar,Negatif
Pengguna Google,2024-05-13 07:05:45,3,ini bibit gimana ya cara ngambilnya? kok udh seminggu lebih ga masuk' ke bank,Netral
Pengguna Google,2024-05-13 05:09:46,5,keren bisa nabung 👆👍👍,Positif
Pengguna Google,2024-05-13 04:51:56,1,tidak ada call cwnter tidak dapat memuaskan costumer,Negatif
Pengguna Google,2024-05-13 02:40:48,1,Lemot   apa apa gk bisa cepat,Negatif
Pengguna Google,2024-05-13 02:12:37,5,aplikasinya mudah digunakan  terpercaya,Positif
Pengguna Google,2024-05-13 02:08:34,1,Kok lemot bnget apk nya,Negatif
Pengguna Google,2024-05-13 02:02:21,1,Kecewa bener saya bibit 10 000 malah kurang jadi 9 000,Negatif
Pengguna Google,2024-05-12 22:32:22,4,Bismillah  awal saya merasa nyaman menggunakan bibit tapi kenapa lama kelamaan saat membeli waktu nya sangat lama di proses  Maksimal 3 hari setelah pembelian produk kita akan di tambahkan ke portofolio dan siap mendapatkan keuntungan tapi saya sudah menunggu hampir 5 harian saya blm produk dan blm juga produk baru saya mendapat kan keuntungan,Positif
Pengguna Google,2024-05-12 15:17:51,5,bagus,Positif
Pengguna Google,2024-05-12 11:46:04,5,Dan sangat luaaaaar biasaaaa  wassalaam dari MMUHTAAR yaah 👍👍👍👍👍👍👍👍👍👍🙏😍😍😍😍😍😍😍😘😘😘😘😘🌟🌟🌟🌟🌟🌟🌟🙏🙏👋👋👋👋👋👋👋👋👋,Positif
Pengguna Google,2024-05-12 09:13:49,5,Ada fitur syariah nya Semoga kedepan nya fitur syariah nya makin maju,Positif
Pengguna Google,2024-05-12 09:07:44,2,Pencairan ny lama banget udh 7 hri blom cair,Negatif
Pengguna Google,2024-05-12 08:41:53,5,Ini gimana sih cara kerja penarikan ko katanya cuman 3hari kerja tapi udah lewat dari 3hari kerja engga masuk masuk,Positif
Pengguna Google,2024-05-12 06:11:54,5,❤️,Positif
Pengguna Google,2024-05-12 02:44:55,5,aplikasi Reksadana terbaik nomor 1,Positif
